,Unnamed: 0,Tempbyduration,Humibyduration,Presbyduration,Dewbyduration,Visibyduration,trips number,subscriber ratio,morning rate,afternoon rate,evening rate,night rate,mean_household_income,commuting_to_work_perc_PT,mean_work_commuting_time_min,perc_HS_or_higher,perc_bachelor_or_higher,start_crime_score,end_crime_score
2645,2334,70.54053426248548,0.6051869918699186,29.93316608594657,55.674239256678284,10.0,6,0.6666666666666666,0.14727061556329848,0.0,0.6436701509872241,0.0,142059.0,7.1,23.6,0.94,0.67,55.33333333333334,70.5
2646,2666,65.10445655946101,0.6464735682653214,29.983304924028104,52.06651962198885,9.950927109974424,351,0.8034188034188035,0.1854163366000498,0.1807510807324084,0.4866323020166127,0.05510320711585904,146913.2923976608,26.768421052631588,27.942982456140342,0.8836842105263167,0.5978947368421054,3272.9346978557487,3191.7429951690806
2647,968,56.858211198797456,0.4675422773393462,30.14793686583991,34.062006764374296,9.750845546786922,6,1.0,0.07666290868094701,0.09695603156708003,0.5182262307403231,0.0,87130.66666666669,10.766666666666666,27.683333333333334,0.8366666666666666,0.375,608.0555555555555,719.3333333333335
2648,3658,59.28649732620321,0.4090775401069519,29.92768048128342,32.462566844919785,10.0,3,0.6666666666666666,0.6377005347593583,0.0,0.20989304812834225,0.15240641711229946,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,285.3333333333333
2649,264,70.7,0.7150000000000001,29.905,60.8,10.0,1,0.0,0.0,0.0,1.0,0.0,74285.0,5.0,23.0,0.69,0.17,752.3333333333335,752.3333333333335
2650,3364,67.63180117804326,0.6426708555979518,29.949881540368377,54.221169299727,9.998975858724672,343,0.8600583090379009,0.21971294087690454,0.2557844323037,0.31152617645186537,0.1394779313469611,151085.52380952382,26.063690476190494,28.023809523809515,0.888125,0.609136904761905,3121.493055555561,3005.6061507936515
2651,915,52.12734375,0.596640625,30.2023046875,38.302734375,9.390625,2,0.5,0.0,0.1015625,0.0,0.8984375,88014.0,11.95,28.9,0.875,0.43,719.3333333333333,1153.3333333333333
2652,499,61.43186685657013,0.4659054702748325,29.98387851453289,37.28522973044257,9.509442422324208,17,0.8235294117647058,0.16244658965026113,0.0760405127393575,0.6131508150023738,0.11283430922614338,93067.75,11.825,27.93125,0.8437499999999999,0.4331249999999999,781.9374999999999,803.7843137254904
2653,2921,55.960407222265346,0.6421019496569534,30.156182762328054,43.00456933529888,9.298692100508749,95,0.8631578947368421,0.19734873255672186,0.18718480176455596,0.526717726471664,0.0388933840236752,155577.08791208788,26.386813186813182,28.44505494505496,0.89912087912088,0.6247252747252742,3087.0000000000005,3153.1868131868146
2654,79,56.8925655021834,0.5466288209606985,30.131509825327512,38.986844978165934,9.166593886462882,9,0.6666666666666666,0.1465065502183406,0.5109170305676856,0.10676855895196506,0.23580786026200876,84435.33333333331,10.833333333333332,28.200000000000006,0.8533333333333333,0.3733333333333333,574.6666666666666,671.111111111111
2655,1201,63.22881219903692,0.4462359550561797,29.98652487961477,39.985553772070624,10.0,2,0.5,0.0,0.7536115569823435,0.0,0.2463884430176565,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,285.3333333333333
2656,2981,69.02797823019553,0.690916145938319,29.877840153194924,58.30313444869986,10.0,4,0.5,0.0,0.0,0.8310824430558356,0.07619431566216489,84435.33333333331,10.833333333333336,28.2,0.8533333333333334,0.37333333333333335,574.6666666666666,719.3333333333333
2657,365,64.69541856701484,0.547099014271002,29.99490790054436,46.42581874356335,9.871207885831984,21,0.6666666666666666,0.026217448874503457,0.3736354273944387,0.4401353538325732,0.13641312343681036,89042.95238095238,11.752380952380953,28.50476190476191,0.8623809523809527,0.4228571428571427,717.7460317460319,727.2857142857144
2658,2464,55.50563966842871,0.6411408849565828,30.11505872650529,42.09321020241053,9.149382116453511,181,0.8066298342541437,0.2253450739419023,0.2784382456658994,0.3512469117553899,0.041211788471961205,142681.81355932206,27.701129943502828,28.305084745762702,0.8812429378531087,0.5905084745762701,3260.5480225988676,3198.8945386064024
2659,2823,65.14647918525773,0.6536723828423202,29.994045054925646,52.522867900803156,9.941764900434952,419,0.7995226730310262,0.2971693697853938,0.20114573127734064,0.39685922357360826,0.05293390827909415,151557.36699507385,26.063300492610853,27.917487684729032,0.8879802955665035,0.6073645320197049,3219.8128078817767,3293.7173202614385
2660,1410,63.60486129946275,0.6104008234893558,29.992315436241604,49.16229256474327,9.934608097164434,234,0.7777777777777778,0.20293501532140326,0.3939014467328767,0.3084189812276743,0.03883730458718773,144293.25,27.778017241379303,28.164224137931036,0.8849568965517247,0.5904741379310333,3668.8649425287376,3610.5158045977037
2661,1239,55.45835247575294,0.5148235706993364,30.178231878509447,36.62366641143441,9.498532414497193,30,0.9333333333333332,0.14580142930066362,0.2367279224093925,0.4552705461970393,0.05768249106687085,91023.92592592591,10.670370370370367,26.937037037037047,0.8125925925925929,0.3774074074074072,656.2839506172838,688.4320987654323
2662,1548,56.57321152856407,0.7561837364899642,30.054222851260928,48.90440041173443,10.0,7,1.0,0.41791044776119396,0.0,0.4307771487390633,0.15131240349974268,132599.0,7.0,20.1,0.93,0.6,96.33333333333331,96.33333333333331
2663,866,56.87631793367554,0.6606449115945571,30.09983785545507,42.03890654281757,7.289586898068932,13,1.0,0.2715717428501589,0.24957223172818385,0.1840625763871914,0.04033243705695429,93404.66666666669,11.816666666666665,27.866666666666664,0.8416666666666668,0.4333333333333333,786.111111111111,624.7499999999999
2664,3279,63.63186372745491,0.5490581162324649,29.974529058116232,47.094188376753515,10.0,2,0.5,0.0,0.0,1.0,0.0,85364.0,8.399999999999999,25.25,0.76,0.265,385.5,719.3333333333333
2665,584,69.2061953475439,0.5329890457269555,29.939257568107475,50.87390878024865,12.555100651987797,64,0.875,0.19438895352666125,0.2137290628498672,0.5084846223080807,0.05845937698944088,131520.15384615384,5.930769230769231,22.136538461538464,0.8788461538461537,0.5290384615384618,292.6987179487181,283.8836477987423
2666,2437,64.60786288901832,0.6720793168929718,29.98387019186188,52.93454395243698,9.93840242414352,416,0.8509615384615384,0.2305829293712285,0.20996509915770656,0.3855894014190289,0.09392072575949202,152245.17647058822,25.821323529411767,27.6879901960784,0.8878431372549024,0.609803921568628,3246.8227124183068,3099.2227642276453
2667,2562,67.77847665793422,0.5776980616960525,29.93108887940424,51.31012715980338,9.989760250787391,118,0.576271186440678,0.23261119124010246,0.3697863008859977,0.2967062078709564,0.07564830895122597,148873.6695652174,25.827826086956517,27.709565217391308,0.8800000000000008,0.6000869565217387,3096.7072463768104,3196.301724137929
2668,2499,61.81021517553794,0.5142502831257078,30.06451075877689,43.24511891279728,10.0,17,1.0,0.4543601359003398,0.05662514156285391,0.4274065685164213,0.0,180268.11764705885,23.476470588235287,27.40000000000001,0.9176470588235294,0.6782352941176469,2726.1176470588234,2516.019607843137
2669,3041,66.46331913499345,0.5430892311052861,29.95357961992136,46.154750982961986,8.339449541284404,15,0.8666666666666667,0.17442114460463085,0.4748798602009611,0.27402795980777633,0.04608999563128004,93789.71428571428,11.807142857142852,27.79285714285714,0.8392857142857143,0.4335714285714285,790.8809523809523,778.4102564102565
2670,741,57.155384809169924,0.6085577528656001,30.22719863962716,41.59981105932737,10.0,7,0.8571428571428571,0.0,0.08552714447663434,0.7455598941932233,0.0,92057.0,11.849999999999998,28.125,0.85,0.4325,769.4166666666667,602.5
2671,1574,56.9413144072036,0.5143090295147573,30.05337856428214,38.18564282141071,9.933466733366684,13,0.8461538461538461,0.12018509254627313,0.12718859429714854,0.6136818409204602,0.0,139994.3076923077,29.899999999999995,28.38461538461538,0.8892307692307693,0.5830769230769232,4108.538461538463,5273.0256410256425
2672,2639,65.55720823798627,0.18908466819221967,29.915343249427924,20.980205949656753,10.0,2,1.0,0.0,0.511441647597254,0.48855835240274603,0.0,77278.0,8.6,26.8,0.81,0.26,285.3333333333333,385.5
2673,2646,55.93490032773738,0.640296946638077,30.175730130920638,42.93924568101389,9.418035144605408,61,0.9344262295081968,0.26544113801579416,0.2671931384341823,0.32908843679723865,0.08082736258563883,143022.68852459016,27.598360655737704,28.449180327868852,0.8811475409836069,0.5877049180327867,3387.7377049180327,3388.3497267759576
2674,2740,60.06516409272678,0.6209902663091929,30.050926423619217,45.80336648944458,9.682716193641642,403,0.8436724565756824,0.3168218171431539,0.2956947365687725,0.2590785749526109,0.019981304043000702,150807.10606060605,26.37676767676769,28.07171717171711,0.8890656565656584,0.6082323232323237,3183.734006734009,3143.1368597817027
2675,3181,67.74935387673956,0.4866898608349901,29.897932405566607,47.62798210735586,10.0,2,0.5,0.0,0.0,1.0,0.0,96100.0,11.75,27.35,0.825,0.435,819.5,719.3333333333333
